course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Spring2019
CSE115,Programming Language I,3,D,Spring2019
CSE115L,Programming Language I Lab,1,D,Spring2019
ENV203,Environmental Studies,3,I,Spring2019
GEO205,Geography,3,D,Spring2019
CSE173,Discrete Mathematics,3,I,Summer2019
MAT130,Calculus II,3,D+,Summer2019
ENG105,Advanced Composition,3,D,Summer2019
POL101,Intro to Political Science,3,F,Summer2019
CSE173,Discrete Mathematics,3,D,Fall2019
MAT250,Calculus III,3,D+,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,D+,Fall2019
POL101,Intro to Political Science,3,D,Fall2019
CSE215,Programming Language II,3,D,Spring2020
CSE215L,Programming Language II Lab,1,D,Spring2020
PHY107L,Physics I Lab,1,D,Spring2020
CSE225,Data Structures & Algorithms,3,D,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,C-,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Summer2020
PHY108,Physics II,3,D+,Summer2020
CSE145,Introduction to Artificial Intelligence,3,D+,Summer2020
MAT125,Linear Algebra,3,F,Summer2020
CSE231,Digital Logic Design,3,D+,Fall2020
CSE231L,Digital Logic Design Lab,1,C-,Fall2020
CSE231L,Digital Logic Design Lab,1,I,Fall2020
CHE101,Chemistry I,3,D,Fall2020
CHE101L,Chemistry I Lab,1,D+,Fall2020
BIO103L,Biology I Lab,1,I,Fall2020
CSE332,Computer Organization & Architecture,3,D,Spring2021
CSE299,Junior Design Project,1,D,Spring2021
MAT125,Linear Algebra,3,D+,Spring2021
CSE311,Database Management Systems,3,D,Summer2021
CSE311L,Database Management Systems Lab,1,D+,Summer2021
ENG103,Intermediate Composition,3,D,Summer2021
MAT350,Complex Variables,3,C-,Summer2021
CSE323,Operating Systems Design,3,F,Fall2021
CSE327,Software Engineering,3,D+,Fall2021
BIO103,Biology I,3,D,Fall2021
BIO103L,Biology I Lab,1,C-,Fall2021
CSE323,Operating Systems Design,3,F,Spring2022
CSE331,Microprocessor Interfacing,3,F,Spring2022
HIS101,Bangladesh History,3,D+,Spring2022
PHY107,Physics I,3,D+,Spring2022
CSE323,Operating Systems Design,3,D+,Summer2022
CSE331,Microprocessor Interfacing,3,C-,Summer2022
CSE101,Introduction to Python Programming,3,I,Summer2022
CSE373,Design & Analysis of Algorithms,3,D,Fall2022
CSE425,Concepts of Programming Languages,3,F,Fall2022
HIS201,Modern History,3,D,Fall2022
CSE425,Concepts of Programming Languages,3,F,Spring2023
EEE141,Electrical Circuits I,3,D,Spring2023
EEE141L,Electrical Circuits I Lab,1,D+,Spring2023
CSE445,Computer Vision,3,D+,Spring2023
ECO101,Intro to Microeconomics,3,D,Spring2023
ECO104,Intro to Macroeconomics,3,C-,Spring2023
