course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Fall2023
CSE115L,Programming Language I Lab,1,W,Fall2023
MAT116,Pre-Calculus,3,C,Fall2023
CSE331,Microprocessor Interfacing,3,F,Fall2023
CSE173,Discrete Mathematics,3,F,Spring2024
MAT120,Calculus I,3,W,Spring2024
ECO101,Intro to Microeconomics,3,D,Spring2024
CSE173,Discrete Mathematics,3,C-,Summer2024
MAT120,Calculus I,3,C-,Summer2024
CSE115L,Programming Language I Lab,1,F,Summer2024
CSE331,Microprocessor Interfacing,3,W,Summer2024
ENG105,Advanced Composition,3,F,Summer2024
