course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B,Fall2021
CSE115L,Programming Language I Lab,1,B+,Fall2021
MAT116,Pre-Calculus,3,B-,Fall2021
ENV203,Environmental Studies,3,A,Fall2021
CSE311L,Database Management Systems Lab,1,B+,Fall2021
ANT101,Anthropology,3,A,Fall2021
CSE173,Discrete Mathematics,3,C+,Spring2022
MAT120,Calculus I,3,A-,Spring2022
EEE141L,Electrical Circuits I Lab,1,B+,Spring2022
POL101,Intro to Political Science,3,B+,Spring2022
CSE215,Programming Language II,3,B-,Summer2022
CSE215L,Programming Language II Lab,1,B-,Summer2022
MAT130,Calculus II,3,C-,Summer2022
PHY108L,Physics II Lab,1,A-,Summer2022
CSE299,Junior Design Project,1,A-,Summer2022
CSE225,Data Structures & Algorithms,3,A-,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,B+,Fall2022
MAT250,Calculus III,3,A-,Fall2022
PHI104,Introduction to Ethics,3,C-,Fall2022
CSE231L,Digital Logic Design Lab,1,B+,Fall2022
EEE452,Engineering Economics,3,B,Fall2022
EEE111L,Analog Electronics I Lab,1,A,Fall2022
CSE231,Digital Logic Design,3,B+,Spring2023
CSE311,Database Management Systems,3,A-,Spring2023
BIO103,Biology I,3,B+,Spring2023
BIO103L,Biology I Lab,1,B,Spring2023
PHY107L,Physics I Lab,1,B-,Spring2023
HIS102,World Civilization,3,B,Spring2023
CSE332,Computer Organization & Architecture,3,C,Summer2023
CSE327,Software Engineering,3,B,Summer2023
CSE145,Introduction to Artificial Intelligence,3,B-,Summer2023
PHI201,Logic,3,B-,Summer2023
MAT350,Complex Variables,3,B-,Summer2023
CSE331,Microprocessor Interfacing,3,B,Summer2023
CSE331L,Microprocessor Interfacing Lab,1,B-,Summer2023
CSE323,Operating Systems Design,3,B+,Fall2023
CSE373,Design & Analysis of Algorithms,3,A-,Fall2023
PHY107,Physics I,3,A-,Fall2023
ECO104,Intro to Macroeconomics,3,B+,Fall2023
CHE101L,Chemistry I Lab,1,B+,Fall2023
