course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Summer2019
CSE115,Programming Language I,3,D,Fall2019
CSE115L,Programming Language I Lab,1,D,Fall2019
MAT130,Calculus II,3,D,Fall2019
CSE173,Discrete Mathematics,3,C-,Spring2020
CSE215,Programming Language II,3,C-,Summer2020
CSE215L,Programming Language II Lab,1,F,Summer2020
CSE225,Data Structures & Algorithms,3,F,Fall2020
MAT250,Calculus III,3,D,Fall2020
ENG111,Public Speaking,3,D,Fall2020
CSE225,Data Structures & Algorithms,3,F,Spring2021
CSE215L,Programming Language II Lab,1,F,Spring2021
CSE225,Data Structures & Algorithms,3,C-,Summer2021
CSE215L,Programming Language II Lab,1,D+,Summer2021
