course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,F,Fall2021
CSE115,Programming Language I,3,C+,Fall2021
CSE115L,Programming Language I Lab,1,A,Fall2021
CSE327,Software Engineering,3,A,Fall2021
CSE331,Microprocessor Interfacing,3,B+,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,C-,Fall2021
CSE173,Discrete Mathematics,3,D,Spring2022
MAT120,Calculus I,3,B-,Spring2022
CSE215,Programming Language II,3,A,Summer2022
CSE215L,Programming Language II Lab,1,B+,Summer2022
MAT130,Calculus II,3,B+,Summer2022
SOC101,Intro to Sociology,3,A-,Summer2022
CSE215L,Programming Language II Lab,1,D,Summer2022
