course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Spring2019
CSE115L,Programming Language I Lab,1,W,Spring2019
MAT116,Pre-Calculus,3,A-,Spring2019
POL101,Intro to Political Science,3,B,Spring2019
CSE173,Discrete Mathematics,3,B,Summer2019
MAT120,Calculus I,3,C+,Summer2019
PHI104,Introduction to Ethics,3,W,Summer2019
CSE299,Junior Design Project,1,B,Summer2019
CSE215,Programming Language II,3,A-,Fall2019
CSE215L,Programming Language II Lab,1,C,Fall2019
MAT130,Calculus II,3,A-,Fall2019
ENV203,Environmental Studies,3,A,Fall2019
SOC101,Intro to Sociology,3,B,Fall2019
