course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,A-,Spring2020
MKT202,Introduction to Marketing,3,B-,Spring2020
MIS107,Introduction to Computers,3,B,Spring2020
ACT201,Intro to Financial Accounting,3,B+,Spring2020
ECO101,Intro to Microeconomics,3,B,Spring2020
MIS207,Management Information Systems,3,B,Summer2020
ECO104,Intro to Macroeconomics,3,B-,Summer2020
INB372,International Business,3,B+,Summer2020
ACT202,Intro to Managerial Accounting,3,A-,Summer2020
MGT212,Principles of Management,3,B,Summer2020
BUS251,Business Communication,3,C-,Fall2020
MGT368,Entrepreneurship,3,B+,Fall2020
LAW200,Legal Environment of Business,3,C+,Fall2020
ENG115,English Literature,3,B-,Fall2020
BEN205,Bengali Literature,3,B+,Fall2020
ENG105,Advanced Composition,3,C+,Fall2020
POL101,Intro to Political Science,3,B+,Spring2021
PAD201,Public Administration,3,C,Spring2021
GEO205,Geography,3,B-,Spring2021
PHI401,Ethics / Philosophy,3,B,Spring2021
PHY107,Physics I,3,B-,Summer2021
PHY107L,Physics I Lab,1,B,Summer2021
HIS102,World Civilization,3,C+,Summer2021
HIS101,Bangladesh History,3,B-,Summer2021
ENV107,Environmental Science,3,B+,Summer2021
CHE101,Chemistry I,3,C,Summer2021
PSY101,Intro to Psychology,3,A,Summer2021
PSY101L,Psychology Lab,1,A-,Summer2021
HRM380,Compensation Theory and Practice,3,B+,Fall2021
HRM340,Training and Development,3,A-,Fall2021
HRM360,Planning and Staffing,3,B,Fall2021
HRM450,Industrial Relations,3,A,Fall2021
HRM499,Special Topics in HRM,3,C,Fall2021
HRM470,Negotiations,3,B-,Fall2021
HRM370,Managerial Skill Development,3,A-,Spring2022
BUS498,Internship,4,A,Summer2024
