course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Fall2020
CSE115L,Programming Language I Lab,1,B,Fall2020
MAT116,Pre-Calculus,3,B,Fall2020
ECO101,Intro to Microeconomics,3,A,Fall2020
CSE311L,Database Management Systems Lab,1,B+,Fall2020
CSE173,Discrete Mathematics,3,B,Spring2021
MAT120,Calculus I,3,B,Spring2021
ENG111,Public Speaking,3,B-,Spring2021
CSE215,Programming Language II,3,B+,Summer2021
CSE215L,Programming Language II Lab,1,A-,Summer2021
MAT130,Calculus II,3,B-,Summer2021
CHE101L,Chemistry I Lab,1,C+,Summer2021
BIO103L,Biology I Lab,1,B+,Summer2021
ENV203,Environmental Studies,3,B-,Summer2021
CSE225,Data Structures & Algorithms,3,C+,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2021
MAT250,Calculus III,3,A-,Fall2021
PHY108,Physics II,3,B,Fall2021
PHY108L,Physics II Lab,1,A-,Fall2021
ENG105,Advanced Composition,3,B+,Fall2021
ENG103,Intermediate Composition,3,B,Fall2021
CSE231,Digital Logic Design,3,C,Spring2022
CSE231L,Digital Logic Design Lab,1,B-,Spring2022
CSE231L,Digital Logic Design Lab,1,B-,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,B-,Spring2022
CSE425,Concepts of Programming Languages,3,A,Spring2022
BIO103,Biology I,3,B-,Spring2022
CSE332,Computer Organization & Architecture,3,A,Summer2022
CSE299,Junior Design Project,1,B,Summer2022
EEE141L,Electrical Circuits I Lab,1,A-,Summer2022
