course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Fall2020
CSE115L,Programming Language I Lab,1,A,Fall2020
MAT116,Pre-Calculus,3,C,Fall2020
BIO103,Biology I,3,B+,Fall2020
CSE173,Discrete Mathematics,3,W,Spring2021
MAT120,Calculus I,3,W,Spring2021
EEE111,Analog Electronics I,3,W,Spring2021
ENG103,Intermediate Composition,3,B,Spring2021
HIS102,World Civilization,3,B+,Spring2021
CSE173,Discrete Mathematics,3,C,Summer2021
MAT120,Calculus I,3,W,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,W,Summer2021
CSE299,Junior Design Project,1,W,Summer2021
MAT120,Calculus I,3,C+,Fall2021
CSE215,Programming Language II,3,W,Fall2021
EEE141L,Electrical Circuits I Lab,1,W,Fall2021
CSE215,Programming Language II,3,W,Spring2022
MAT130,Calculus II,3,B,Spring2022
CEE110,Engineering Drawing,1,W,Spring2022
CSE215,Programming Language II,3,C+,Summer2022
CSE215L,Programming Language II Lab,1,W,Summer2022
MAT250,Calculus III,3,F,Summer2022
PHY108,Physics II,3,C+,Summer2022
PHY108L,Physics II Lab,1,C+,Summer2022
CSE225,Data Structures & Algorithms,3,W,Fall2022
MAT250,Calculus III,3,W,Fall2022
PHY107,Physics I,3,B+,Fall2022
PHY107L,Physics I Lab,1,W,Fall2022
EEE111,Analog Electronics I,3,W,Fall2022
GEO205,Geography,3,B,Fall2022
CSE225,Data Structures & Algorithms,3,W,Spring2023
MAT250,Calculus III,3,C,Spring2023
ECO104,Intro to Macroeconomics,3,C,Spring2023
POL101,Intro to Political Science,3,W,Spring2023
PHI104,Introduction to Ethics,3,W,Spring2023
