course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,W,Fall2019
CSE115,Programming Language I,3,W,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,W,Fall2019
ENG105,Advanced Composition,3,W,Fall2019
EEE452,Engineering Economics,3,W,Fall2019
MAT120,Calculus I,3,F,Spring2020
CSE115,Programming Language I,3,W,Spring2020
POL104,Political Science,3,A,Spring2020
EEE111,Analog Electronics I,3,W,Spring2020
MAT120,Calculus I,3,C,Summer2020
CSE115,Programming Language I,3,C+,Summer2020
CSE115L,Programming Language I Lab,1,B,Summer2020
CSE231L,Digital Logic Design Lab,1,W,Summer2020
BIO103L,Biology I Lab,1,W,Summer2020
CSE173,Discrete Mathematics,3,A,Fall2020
MAT130,Calculus II,3,A,Fall2020
HIS101,Bangladesh History,3,B+,Fall2020
ECO104,Intro to Macroeconomics,3,W,Fall2020
CSE215,Programming Language II,3,C+,Spring2021
CSE215L,Programming Language II Lab,1,A,Spring2021
MAT250,Calculus III,3,B,Spring2021
SOC101,Intro to Sociology,3,C+,Spring2021
CSE225,Data Structures & Algorithms,3,W,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,B,Summer2021
CHE101L,Chemistry I Lab,1,F,Summer2021
CSE425,Concepts of Programming Languages,3,C+,Summer2021
PHY108,Physics II,3,W,Summer2021
CSE225,Data Structures & Algorithms,3,W,Fall2021
CSE231L,Digital Logic Design Lab,1,B+,Fall2021
BIO103,Biology I,3,W,Fall2021
CSE225,Data Structures & Algorithms,3,A,Spring2022
CSE299,Junior Design Project,1,F,Spring2022
EEE111,Analog Electronics I,3,B,Spring2022
EEE111L,Analog Electronics I Lab,1,W,Spring2022
MAT125,Linear Algebra,3,B,Spring2022
MAT361,Discrete Mathematics II,3,W,Spring2022
CSE231,Digital Logic Design,3,W,Summer2022
CSE299,Junior Design Project,1,B+,Summer2022
CSE327,Software Engineering,3,A,Summer2022
CHE101L,Chemistry I Lab,1,C+,Summer2022
PHY107L,Physics I Lab,1,C,Summer2022
CSE231,Digital Logic Design,3,B,Fall2022
CSE311,Database Management Systems,3,W,Fall2022
EEE111L,Analog Electronics I Lab,1,B,Fall2022
MAT350,Complex Variables,3,C,Fall2022
