course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D+,Spring2019
CSE115L,Programming Language I Lab,1,F,Spring2019
MAT116,Pre-Calculus,3,F,Spring2019
HIS102,World Civilization,3,C,Spring2019
CSE215L,Programming Language II Lab,1,D+,Spring2019
CSE173,Discrete Mathematics,3,F,Summer2019
MAT116,Pre-Calculus,3,F,Summer2019
EEE141,Electrical Circuits I,3,D,Summer2019
EEE141L,Electrical Circuits I Lab,1,C-,Summer2019
POL104,Political Science,3,D+,Summer2019
CSE173,Discrete Mathematics,3,D,Fall2019
MAT116,Pre-Calculus,3,F,Fall2019
CHE101,Chemistry I,3,C,Fall2019
CHE101L,Chemistry I Lab,1,C-,Fall2019
CSE215,Programming Language II,3,F,Spring2020
MAT116,Pre-Calculus,3,C-,Spring2020
CSE327,Software Engineering,3,F,Spring2020
ECO104,Intro to Macroeconomics,3,C,Spring2020
MAT120,Calculus I,3,F,Summer2020
CSE215,Programming Language II,3,D+,Summer2020
MAT361,Discrete Mathematics II,3,W,Summer2020
CSE225,Data Structures & Algorithms,3,D,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Fall2020
MAT120,Calculus I,3,D+,Fall2020
CSE231L,Digital Logic Design Lab,1,W,Fall2020
CSE231,Digital Logic Design,3,D+,Spring2021
CSE231L,Digital Logic Design Lab,1,W,Spring2021
MAT130,Calculus II,3,F,Spring2021
CSE332,Computer Organization & Architecture,3,F,Summer2021
MAT130,Calculus II,3,F,Summer2021
ENG111,Public Speaking,3,D+,Summer2021
EEE111L,Analog Electronics I Lab,1,C-,Summer2021
CSE332,Computer Organization & Architecture,3,D,Fall2021
MAT130,Calculus II,3,C-,Fall2021
CSE299,Junior Design Project,1,C,Fall2021
MAT250,Calculus III,3,C-,Spring2022
CSE231L,Digital Logic Design Lab,1,F,Spring2022
SOC101,Intro to Sociology,3,C,Spring2022
CSE115L,Programming Language I Lab,1,D+,Spring2022
CSE231L,Digital Logic Design Lab,1,F,Summer2022
CSE311,Database Management Systems,3,F,Summer2022
CSE231L,Digital Logic Design Lab,1,F,Fall2022
CSE311,Database Management Systems,3,C-,Fall2022
CSE311L,Database Management Systems Lab,1,D+,Fall2022
BIO103,Biology I,3,D+,Fall2022
