course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Spring2019
CSE115L,Programming Language I Lab,1,C+,Spring2019
MAT116,Pre-Calculus,3,A-,Spring2019
PHY108L,Physics II Lab,1,A,Spring2019
GEO205,Geography,3,B,Spring2019
CSE115L,Programming Language I Lab,1,B+,Spring2019
CSE173,Discrete Mathematics,3,B+,Summer2019
MAT120,Calculus I,3,A-,Summer2019
CSE425,Concepts of Programming Languages,3,A-,Summer2019
CSE299,Junior Design Project,1,A,Summer2019
HIS102,World Civilization,3,B+,Summer2019
CSE215,Programming Language II,3,B,Fall2019
CSE215L,Programming Language II Lab,1,A-,Fall2019
MAT130,Calculus II,3,A-,Fall2019
CSE101,Introduction to Python Programming,3,B+,Fall2019
CSE215L,Programming Language II Lab,1,A,Fall2019
CSE225,Data Structures & Algorithms,3,A,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2020
MAT250,Calculus III,3,B-,Spring2020
CHE101L,Chemistry I Lab,1,B+,Spring2020
CSE226,Fundamentals of Vibe Coding,3,B+,Spring2020
CSE231,Digital Logic Design,3,A-,Summer2020
CSE231L,Digital Logic Design Lab,1,A-,Summer2020
CSE231L,Digital Logic Design Lab,1,B+,Summer2020
ENG111,Public Speaking,3,C+,Summer2020
EEE141,Electrical Circuits I,3,B+,Summer2020
EEE141L,Electrical Circuits I Lab,1,A-,Summer2020
EEE111,Analog Electronics I,3,C+,Summer2020
