course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Fall2023
CSE115L,Programming Language I Lab,1,C+,Fall2023
MAT116,Pre-Calculus,3,T,Fall2023
ANT101,Anthropology,3,B,Fall2023
PHI104,Introduction to Ethics,3,A,Fall2023
CSE173,Discrete Mathematics,3,A-,Spring2024
MAT120,Calculus I,3,T,Spring2024
PHY107L,Physics I Lab,1,C+,Spring2024
CSE231L,Digital Logic Design Lab,1,C+,Spring2024
EEE111L,Analog Electronics I Lab,1,T,Spring2024
CSE215,Programming Language II,3,T,Summer2024
CSE215L,Programming Language II Lab,1,C,Summer2024
MAT130,Calculus II,3,A,Summer2024
ECO101,Intro to Microeconomics,3,B+,Summer2024
CSE425,Concepts of Programming Languages,3,A,Summer2024
