course_code,course_name,credits,grade,semester
ENG103,Intermediate Composition,3,F,Spring2019
ECO101,Intro to Microeconomics,3,B-,Spring2019
MKT202,Introduction to Marketing,3,B+,Summer2019
ACT201,Intro to Financial Accounting,3,B-,Summer2019
ECO104,Intro to Macroeconomics,3,C-,Fall2019
ACT202,Intro to Managerial Accounting,3,B+,Fall2019
BUS251,Business Communication,3,B-,Fall2019
ENG103,Intermediate Composition,3,B,Fall2019
MIS107,Introduction to Computers,3,B+,Spring2020
MGT212,Principles of Management,3,D,Spring2020
MGT368,Entrepreneurship,3,C+,Spring2020
INB372,International Business,3,C,Spring2020
ENG115,English Literature,3,B-,Summer2020
LAW200,Legal Environment of Business,3,B,Summer2020
PHI401,Ethics / Philosophy,3,A,Summer2020
ENG105,Advanced Composition,3,B+,Summer2020
PAD201,Public Administration,3,C-,Fall2020
POL101,Intro to Political Science,3,B-,Fall2020
MIS207,Management Information Systems,3,W,Spring2021
BIO103,Biology I,3,F,Spring2021
GEO205,Geography,3,B-,Spring2021
ENV107,Environmental Science,3,A-,Spring2021
ENV107L,Environmental Science Lab,1,W,Spring2021
HIS103,History of South Asia,3,D+,Summer2021
HIS102,World Civilization,3,B-,Summer2021
HIS205,Modern History,3,B,Summer2021
INB480,Global Business Strategy,3,D,Fall2021
MIS207,Management Information Systems,3,D+,Fall2021
