course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B+,Summer2020
ECO101,Intro to Microeconomics,3,A,Summer2020
ACT201,Intro to Financial Accounting,3,A,Summer2020
ENG103,Intermediate Composition,3,B+,Summer2020
LAW200,Legal Environment of Business,3,B+,Fall2020
ACT202,Intro to Managerial Accounting,3,A-,Fall2020
ECO104,Intro to Macroeconomics,3,A,Fall2020
INB372,International Business,3,A,Fall2020
ENG105,Advanced Composition,3,B+,Spring2021
MGT368,Entrepreneurship,3,B+,Spring2021
BUS251,Business Communication,3,A-,Spring2021
MIS207,Management Information Systems,3,B+,Spring2021
PHI401,Ethics / Philosophy,3,A,Spring2021
CHN101,Chinese Language,3,A-,Summer2021
MIS107,Introduction to Computers,3,A-,Summer2021
BEN205,Bengali Literature,3,A,Summer2021
ENG115,English Literature,3,A,Summer2021
PAD201,Public Administration,3,A-,Fall2021
GEO205,Geography,3,B-,Fall2021
MGT212,Principles of Management,3,B+,Fall2021
SOC101,Intro to Sociology,3,A-,Fall2021
POL101,Intro to Political Science,3,A-,Fall2021
ENV107,Environmental Science,3,B-,Spring2022
ENV107L,Environmental Science Lab,1,A-,Spring2022
PSY101,Intro to Psychology,3,B-,Spring2022
PSY101L,Psychology Lab,1,B,Spring2022
PBH101,Public Health,3,B+,Spring2022
PBH101L,Public Health Lab,1,B+,Spring2022
CHE101,Chemistry I,3,A-,Spring2022
CHE101L,Chemistry I Lab,1,B+,Spring2022
HIS103,History of South Asia,3,A-,Summer2022
SCM320,Procurement and Inventory,3,A,Summer2022
HIS205,Modern History,3,B,Summer2022
SCM310,Supply Chain Management,3,B,Summer2022
MGT360,Global Supply Chain,3,A,Fall2022
MGT390,Warehouse Management,3,A-,Fall2022
SCM450,Supply Chain Analytics,3,A,Fall2022
MGT470,Quality Management,3,A-,Fall2022
MGT490,Project Management,3,B+,Fall2022
MGT460,Logistics Management,3,B,Fall2022
BUS498,Internship,4,A-,Summer2024
