course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Fall2020
MAT116,Pre-Calculus,3,F,Fall2020
BIO103L,Biology I Lab,1,A,Fall2020
CSE173,Discrete Mathematics,3,B-,Spring2021
MAT116,Pre-Calculus,3,D+,Spring2021
BIO103,Biology I,3,B+,Spring2021
POL104,Political Science,3,W,Spring2021
MAT120,Calculus I,3,B+,Summer2021
CSE215,Programming Language II,3,A,Summer2021
CSE215L,Programming Language II Lab,1,D+,Summer2021
CSE101,Introduction to Python Programming,3,F,Summer2021
PHY108L,Physics II Lab,1,B-,Summer2021
CSE225,Data Structures & Algorithms,3,B-,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2021
MAT130,Calculus II,3,B,Fall2021
POL104,Political Science,3,D+,Fall2021
