course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B+,Spring2020
LAW200,Legal Environment of Business,3,B+,Spring2020
ECO101,Intro to Microeconomics,3,B,Spring2020
MIS107,Introduction to Computers,3,B-,Spring2020
MGT212,Principles of Management,3,B+,Summer2020
MIS207,Management Information Systems,3,C+,Summer2020
BUS251,Business Communication,3,A,Summer2020
ECO104,Intro to Macroeconomics,3,A-,Summer2020
ENG115,English Literature,3,A-,Fall2020
INB372,International Business,3,B+,Fall2020
PHI401,Ethics / Philosophy,3,B+,Fall2020
BEN205,Bengali Literature,3,A-,Fall2020
GEO205,Geography,3,C,Spring2021
POL104,Political Science,3,A,Spring2021
MGT368,Entrepreneurship,3,B,Spring2021
POL101,Intro to Political Science,3,C,Spring2021
ACT201,Intro to Financial Accounting,3,B,Spring2021
ACT202,Intro to Managerial Accounting,3,B,Summer2021
PBH101,Public Health,3,B-,Summer2021
BIO103,Biology I,3,A-,Summer2021
BIO103L,Biology I Lab,1,B-,Summer2021
PHY107,Physics I,3,B-,Summer2021
PHY107L,Physics I Lab,1,B,Summer2021
ENV107,Environmental Science,3,B,Summer2021
HRM380,Compensation Theory and Practice,3,A-,Fall2021
HIS102,World Civilization,3,A-,Fall2021
HIS103,History of South Asia,3,C+,Fall2021
HIS101,Bangladesh History,3,C,Fall2021
HRM360,Planning and Staffing,3,B+,Fall2021
HRM470,Negotiations,3,A-,Spring2022
HRM499,Special Topics in HRM,3,A-,Spring2022
HRM340,Training and Development,3,B+,Spring2022
HRM450,Industrial Relations,3,B,Spring2022
HRM370,Managerial Skill Development,3,A,Summer2022
