course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C+,Fall2021
ECO101,Intro to Microeconomics,3,B+,Fall2021
MKT202,Introduction to Marketing,3,W,Fall2021
ECO104,Intro to Macroeconomics,3,A-,Spring2022
INB372,International Business,3,A-,Spring2022
ENG103,Intermediate Composition,3,B+,Spring2022
ACT201,Intro to Financial Accounting,3,D,Spring2022
LAW200,Legal Environment of Business,3,B,Spring2022
MGT368,Entrepreneurship,3,F,Summer2022
ACT202,Intro to Managerial Accounting,3,D+,Summer2022
MKT202,Introduction to Marketing,3,B,Summer2022
MGT212,Principles of Management,3,C,Summer2022
BEN205,Bengali Literature,3,C-,Fall2022
MIS207,Management Information Systems,3,C,Fall2022
PHI401,Ethics / Philosophy,3,F,Fall2022
ENG105,Advanced Composition,3,C+,Fall2022
PHI401,Ethics / Philosophy,3,D+,Spring2023
SOC101,Intro to Sociology,3,B+,Spring2023
MGT368,Entrepreneurship,3,C+,Spring2023
PAD201,Public Administration,3,C+,Spring2023
BUS251,Business Communication,3,B-,Spring2023
PBH101,Public Health,3,B+,Summer2023
PBH101L,Public Health Lab,1,C,Summer2023
ENV107,Environmental Science,3,D+,Summer2023
ENV107L,Environmental Science Lab,1,C,Summer2023
CHE101,Chemistry I,3,B,Summer2023
PHY107,Physics I,3,A,Summer2023
PHY107L,Physics I Lab,1,B-,Summer2023
