course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,T,Summer2020
CSE115,Programming Language I,3,C+,Summer2020
BIO103,Biology I,3,B,Summer2020
BIO103L,Biology I Lab,1,B,Summer2020
CEE110,Engineering Drawing,1,T,Summer2020
CSE173,Discrete Mathematics,3,C,Fall2020
MAT130,Calculus II,3,B,Fall2020
PHY108,Physics II,3,A-,Fall2020
PHY108L,Physics II Lab,1,C,Fall2020
SOC101,Intro to Sociology,3,B,Fall2020
CSE215,Programming Language II,3,A,Spring2021
CSE215L,Programming Language II Lab,1,C+,Spring2021
MAT250,Calculus III,3,A-,Spring2021
EEE111L,Analog Electronics I Lab,1,T,Spring2021
PHY107L,Physics I Lab,1,B+,Spring2021
