course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,B+,Fall2020
MGT368,Entrepreneurship,3,B,Fall2020
MGT212,Principles of Management,3,A,Fall2020
PHI401,Ethics / Philosophy,3,A-,Fall2020
INB372,International Business,3,B+,Fall2020
MIS207,Management Information Systems,3,B-,Spring2021
ECO101,Intro to Microeconomics,3,B+,Spring2021
ACT201,Intro to Financial Accounting,3,A-,Spring2021
BUS251,Business Communication,3,B,Spring2021
LAW200,Legal Environment of Business,3,B,Spring2021
MKT202,Introduction to Marketing,3,B,Summer2021
ACT202,Intro to Managerial Accounting,3,B-,Summer2021
ECO104,Intro to Macroeconomics,3,A,Summer2021
ENG111,Public Speaking,3,A-,Spring2022
PHY107L,Physics I Lab,1,B,Spring2022
CSE215L,Programming Language II Lab,1,B+,Spring2022
CEE110,Engineering Drawing,1,B-,Spring2022
CHE101L,Chemistry I Lab,1,C,Spring2022
BIO103,Biology I,3,D,Summer2022
BIO103L,Biology I Lab,1,B,Summer2022
PHY108,Physics II,3,A-,Summer2022
PHY108L,Physics II Lab,1,A-,Summer2022
BIO103L,Biology I Lab,1,C-,Summer2022
CSE331,Microprocessor Interfacing,3,D+,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,C,Fall2022
CSE101,Introduction to Python Programming,3,D,Fall2022
CSE115L,Programming Language I Lab,1,B,Fall2022
CSE425,Concepts of Programming Languages,3,C-,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,A,Spring2023
MAT116,Pre-Calculus,3,B+,Spring2023
EEE452,Engineering Economics,3,D+,Spring2023
EEE141,Electrical Circuits I,3,B+,Spring2023
EEE141L,Electrical Circuits I Lab,1,B,Spring2023
ENG103,Intermediate Composition,3,B+,Spring2023
