course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,F,Spring2019
BUS251,Business Communication,3,C-,Spring2019
LAW200,Legal Environment of Business,3,C,Spring2019
MIS107,Introduction to Computers,3,D+,Spring2019
ECO101,Intro to Microeconomics,3,D+,Summer2019
MKT202,Introduction to Marketing,3,B-,Summer2019
ACT201,Intro to Financial Accounting,3,D+,Summer2019
ECO104,Intro to Macroeconomics,3,D,Fall2019
MGT368,Entrepreneurship,3,C,Fall2019
MGT212,Principles of Management,3,C+,Fall2019
INB372,International Business,3,C,Fall2019
PHI401,Ethics / Philosophy,3,C+,Spring2020
ENG115,English Literature,3,B,Spring2020
CHN101,Chinese Language,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,C,Spring2020
POL101,Intro to Political Science,3,D+,Summer2020
POL104,Political Science,3,C-,Summer2020
BIO103,Biology I,3,B-,Fall2020
BIO103L,Biology I Lab,1,F,Fall2020
ANT101,Anthropology,3,C-,Fall2020
SOC101,Intro to Sociology,3,F,Fall2020
ACT310,Intermediate Accounting I,3,D+,Spring2021
MIS207,Management Information Systems,3,D+,Spring2021
HIS205,Modern History,3,C,Spring2021
HIS103,History of South Asia,3,D,Spring2021
ACT430,Accounting Information Systems,3,C,Summer2021
ACT370,Taxation,3,D,Summer2021
ACT320,Intermediate Accounting II,3,D+,Summer2021
ACT380,Audit and Assurance,3,C+,Summer2021
ACT460,Advanced Financial Accounting,3,C,Fall2021
ACT410,Financial Statement Analysis,3,D+,Fall2021
ACT360,Advanced Managerial Accounting,3,C-,Spring2022
