course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,F,Spring2021
ECO101,Intro to Microeconomics,3,D,Spring2021
ECO104,Intro to Macroeconomics,3,C-,Summer2021
MIS107,Introduction to Computers,3,W,Summer2021
ACT201,Intro to Financial Accounting,3,C-,Summer2021
ENG103,Intermediate Composition,3,D+,Fall2021
BUS251,Business Communication,3,C,Spring2022
MIS107,Introduction to Computers,3,F,Spring2022
INB372,International Business,3,F,Summer2022
MKT202,Introduction to Marketing,3,D,Summer2022
LAW200,Legal Environment of Business,3,D+,Summer2022
INB372,International Business,3,D,Fall2022
ACT202,Intro to Managerial Accounting,3,W,Fall2022
MIS107,Introduction to Computers,3,W,Fall2022
ACT202,Intro to Managerial Accounting,3,C-,Spring2023
MGT212,Principles of Management,3,D+,Spring2023
MIS107,Introduction to Computers,3,F,Spring2023
MGT368,Entrepreneurship,3,F,Summer2023
ENG105,Advanced Composition,3,W,Summer2023
