course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C,Spring2022
CSE115,Programming Language I,3,C,Spring2022
CSE115L,Programming Language I Lab,1,W,Spring2022
ECO101,Intro to Microeconomics,3,C,Spring2022
CSE425,Concepts of Programming Languages,3,C,Spring2022
CSE331L,Microprocessor Interfacing Lab,1,C-,Spring2022
CSE173,Discrete Mathematics,3,A-,Summer2022
MAT130,Calculus II,3,A,Summer2022
BIO103,Biology I,3,C+,Summer2022
BIO103L,Biology I Lab,1,A,Summer2022
EEE111L,Analog Electronics I Lab,1,F,Summer2022
CSE215,Programming Language II,3,B,Fall2022
CSE215L,Programming Language II Lab,1,B+,Fall2022
MAT250,Calculus III,3,D+,Fall2022
ENG111,Public Speaking,3,C+,Fall2022
CSE225,Data Structures & Algorithms,3,C,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,C,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2023
ENV203,Environmental Studies,3,A-,Spring2023
EEE141L,Electrical Circuits I Lab,1,C,Spring2023
CSE226,Fundamentals of Vibe Coding,3,B,Spring2023
