course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Spring2019
CSE115L,Programming Language I Lab,1,B+,Spring2019
MAT116,Pre-Calculus,3,A,Spring2019
ENV203,Environmental Studies,3,B+,Spring2019
EEE111L,Analog Electronics I Lab,1,B,Spring2019
CSE173,Discrete Mathematics,3,C,Summer2019
MAT120,Calculus I,3,B-,Summer2019
CEE110,Engineering Drawing,1,B-,Summer2019
PHY108,Physics II,3,A-,Summer2019
PHY108L,Physics II Lab,1,D+,Summer2019
ENG105,Advanced Composition,3,B,Summer2019
