course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,F,Spring2019
MAT116,Pre-Calculus,3,F,Spring2019
ENV203,Environmental Studies,3,F,Spring2019
EEE111,Analog Electronics I,3,F,Spring2019
CSE115,Programming Language I,3,C-,Summer2019
CSE115L,Programming Language I Lab,1,D+,Summer2019
MAT116,Pre-Calculus,3,I,Summer2019
CSE173,Discrete Mathematics,3,D+,Fall2019
MAT116,Pre-Calculus,3,F,Fall2019
CHE101,Chemistry I,3,D,Fall2019
ENG111,Public Speaking,3,C-,Fall2019
CSE215,Programming Language II,3,D+,Spring2020
CSE215L,Programming Language II Lab,1,D,Spring2020
MAT116,Pre-Calculus,3,D,Spring2020
