course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C+,Summer2022
CSE115,Programming Language I,3,C-,Summer2022
CSE115L,Programming Language I Lab,1,D+,Summer2022
ENV203,Environmental Studies,3,D,Summer2022
CSE173,Discrete Mathematics,3,B-,Fall2022
MAT130,Calculus II,3,D+,Fall2022
EEE141,Electrical Circuits I,3,D+,Fall2022
EEE141L,Electrical Circuits I Lab,1,C,Fall2022
CSE331,Microprocessor Interfacing,3,C,Fall2022
ECO101,Intro to Microeconomics,3,D,Fall2022
CSE215,Programming Language II,3,C,Spring2023
CSE215L,Programming Language II Lab,1,D+,Spring2023
MAT250,Calculus III,3,C,Spring2023
CHE101L,Chemistry I Lab,1,F,Spring2023
PHY107L,Physics I Lab,1,D+,Spring2023
