course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,B-,Spring2019
MKT202,Introduction to Marketing,3,A-,Spring2019
ACT201,Intro to Financial Accounting,3,A-,Spring2019
MIS107,Introduction to Computers,3,C+,Summer2019
LAW200,Legal Environment of Business,3,C+,Summer2019
ECO101,Intro to Microeconomics,3,C+,Summer2019
INB372,International Business,3,D+,Fall2019
MGT368,Entrepreneurship,3,B+,Fall2019
ACT202,Intro to Managerial Accounting,3,B+,Fall2019
PHI401,Ethics / Philosophy,3,C-,Fall2019
MGT212,Principles of Management,3,C-,Fall2019
ENG115,English Literature,3,B+,Spring2020
MIS207,Management Information Systems,3,D,Spring2020
CHN101,Chinese Language,3,C+,Spring2020
GEO205,Geography,3,B-,Summer2020
ECO104,Intro to Macroeconomics,3,B+,Summer2020
POL104,Political Science,3,B-,Summer2020
POL101,Intro to Political Science,3,A-,Summer2020
CHE101,Chemistry I,3,C+,Fall2020
CHE101L,Chemistry I Lab,1,B,Fall2020
BIO103,Biology I,3,C+,Fall2020
BIO103L,Biology I Lab,1,B-,Fall2020
PHY107,Physics I,3,A-,Fall2020
PHY107L,Physics I Lab,1,B+,Fall2020
HIS101,Bangladesh History,3,A,Fall2020
PBH101,Public Health,3,D,Fall2020
PBH101L,Public Health Lab,1,A,Fall2020
