course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B,Summer2019
MIS107,Introduction to Computers,3,A-,Summer2019
BUS251,Business Communication,3,B,Summer2019
INB372,International Business,3,B-,Fall2019
MKT202,Introduction to Marketing,3,B-,Fall2019
LAW200,Legal Environment of Business,3,B-,Fall2019
MGT368,Entrepreneurship,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,B,Spring2020
ECO101,Intro to Microeconomics,3,A-,Spring2020
MGT212,Principles of Management,3,B+,Spring2020
ECO104,Intro to Macroeconomics,3,B-,Summer2020
BEN205,Bengali Literature,3,C,Summer2020
MIS207,Management Information Systems,3,B+,Summer2020
POL101,Intro to Political Science,3,C,Summer2020
PHI401,Ethics / Philosophy,3,B,Summer2020
BIO103,Biology I,3,B+,Fall2020
GEO205,Geography,3,B,Fall2020
ANT101,Anthropology,3,C+,Fall2020
HIS101,Bangladesh History,3,B+,Spring2021
HIS205,Modern History,3,B,Spring2021
MKT460,Strategic Marketing,3,C,Spring2021
MKT344,Consumer Behaviour,3,A-,Spring2021
MKT337,Promotional Management,3,B+,Spring2021
