course_code,course_name,credits,grade,semester
PHI104,Introduction to Ethics,3,C-,Spring2020
CSE311L,Database Management Systems Lab,1,B,Spring2020
BIO103,Biology I,3,A-,Spring2020
BIO103L,Biology I Lab,1,C-,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2020
CHE101L,Chemistry I Lab,1,B+,Summer2020
CEE110,Engineering Drawing,1,B,Summer2020
ENG105,Advanced Composition,3,B+,Summer2020
CHE101,Chemistry I,3,B,Fall2020
HIS102,World Civilization,3,B,Fall2020
CSE101,Introduction to Python Programming,3,B+,Fall2020
CSE327,Software Engineering,3,B+,Fall2020
MAT116,Pre-Calculus,3,B+,Spring2021
ENG111,Public Speaking,3,A-,Spring2021
EEE141L,Electrical Circuits I Lab,1,A,Spring2021
CSE299,Junior Design Project,1,B,Spring2021
PHY108,Physics II,3,B+,Spring2021
PHY108L,Physics II Lab,1,B,Spring2021
ECO101,Intro to Microeconomics,3,B-,Summer2021
MKT202,Introduction to Marketing,3,C+,Summer2021
FIN440,Corporate Finance,3,A,Summer2021
BUS251,Business Communication,3,A,Summer2021
MGT212,Principles of Management,3,B+,Summer2021
FIN444,International Financial Management,3,B+,Fall2021
FIN464,Derivatives,3,W,Fall2021
MIS107,Introduction to Computers,3,D,Fall2021
ACT201,Intro to Financial Accounting,3,B-,Fall2021
FIN455,Financial Modelling Using Excel,3,A,Fall2021
LAW200,Legal Environment of Business,3,B+,Spring2022
ECO104,Intro to Macroeconomics,3,F,Spring2022
FIN435,Investment Theory,3,B,Spring2022
INB372,International Business,3,D+,Summer2022
FIN480,Behavioural Finance,3,W,Summer2022
FIN410,Financial Statement Analysis,3,D+,Summer2022
FIN464,Derivatives,3,B+,Fall2022
FIN433,Financial Markets and Institutions,3,C+,Fall2022
ACT202,Intro to Managerial Accounting,3,D+,Fall2022
FIN470,Insurance and Risk Management,3,W,Spring2023
PHI401,Ethics / Philosophy,3,B,Spring2023
MGT368,Entrepreneurship,3,W,Spring2023
