course_code,course_name,credits,grade,semester
BUS251,Business Communication,3,D,Fall2020
MKT202,Introduction to Marketing,3,F,Fall2020
ECO101,Intro to Microeconomics,3,F,Fall2020
MKT202,Introduction to Marketing,3,D,Spring2021
ECO101,Intro to Microeconomics,3,D+,Spring2021
MIS107,Introduction to Computers,3,D,Summer2021
INB372,International Business,3,D+,Summer2021
LAW200,Legal Environment of Business,3,F,Summer2021
MIS207,Management Information Systems,3,D+,Summer2021
ACT201,Intro to Financial Accounting,3,F,Fall2021
LAW200,Legal Environment of Business,3,F,Fall2021
MGT368,Entrepreneurship,3,D+,Fall2021
ECO104,Intro to Macroeconomics,3,F,Spring2022
MGT212,Principles of Management,3,F,Spring2022
ACT201,Intro to Financial Accounting,3,D+,Spring2022
ACT202,Intro to Managerial Accounting,3,D,Summer2022
LAW200,Legal Environment of Business,3,C-,Summer2022
CHN101,Chinese Language,3,D,Fall2022
ECO104,Intro to Macroeconomics,3,D,Fall2022
MGT212,Principles of Management,3,I,Fall2022
ENG115,English Literature,3,D+,Fall2022
