course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C+,Spring2021
MIS107,Introduction to Computers,3,C+,Spring2021
ACT201,Intro to Financial Accounting,3,A,Summer2021
MKT202,Introduction to Marketing,3,B+,Summer2021
ECO104,Intro to Macroeconomics,3,C+,Fall2021
INB372,International Business,3,B-,Fall2021
BUS251,Business Communication,3,C,Fall2021
ACT202,Intro to Managerial Accounting,3,A,Spring2022
MIS207,Management Information Systems,3,A-,Spring2022
BEN205,Bengali Literature,3,A,Summer2022
LAW200,Legal Environment of Business,3,B,Summer2022
PHI401,Ethics / Philosophy,3,F,Summer2022
ENG115,English Literature,3,C-,Summer2022
POL104,Political Science,3,W,Fall2022
PHI401,Ethics / Philosophy,3,B+,Fall2022
MGT368,Entrepreneurship,3,A-,Fall2022
PAD201,Public Administration,3,B,Spring2023
SOC101,Intro to Sociology,3,C-,Spring2023
POL104,Political Science,3,C-,Spring2023
PBH101,Public Health,3,B+,Summer2023
PBH101L,Public Health Lab,1,B+,Summer2023
MGT212,Principles of Management,3,B-,Summer2023
ENV107,Environmental Science,3,F,Summer2023
MIS310,Systems Analysis,3,C+,Fall2023
HIS103,History of South Asia,3,D+,Fall2023
HIS205,Modern History,3,A,Fall2023
HIS102,World Civilization,3,B,Fall2023
