course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B-,Spring2020
CSE115L,Programming Language I Lab,1,A,Spring2020
MAT116,Pre-Calculus,3,B-,Spring2020
HIS102,World Civilization,3,D,Spring2020
CSE173,Discrete Mathematics,3,A,Summer2020
MAT120,Calculus I,3,B+,Summer2020
SOC101,Intro to Sociology,3,W,Summer2020
PHI104,Introduction to Ethics,3,C-,Summer2020
CSE215,Programming Language II,3,A-,Fall2020
MAT130,Calculus II,3,C,Fall2020
CSE299,Junior Design Project,1,B-,Fall2020
CSE231L,Digital Logic Design Lab,1,A-,Fall2020
CSE225,Data Structures & Algorithms,3,D+,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,F,Spring2021
MAT250,Calculus III,3,C,Spring2021
ENV203,Environmental Studies,3,A-,Spring2021
MAT361,Discrete Mathematics II,3,C+,Spring2021
CSE231,Digital Logic Design,3,B-,Summer2021
CSE215L,Programming Language II Lab,1,C-,Summer2021
CSE101,Introduction to Python Programming,3,A-,Summer2021
ENG111,Public Speaking,3,C,Summer2021
HIS101,Bangladesh History,3,C+,Summer2021
CSE332,Computer Organization & Architecture,3,D+,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2021
CSE226,Fundamentals of Vibe Coding,3,B+,Fall2021
EEE111L,Analog Electronics I Lab,1,A,Fall2021
