course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,C,Summer2020
INB372,International Business,3,B,Summer2020
ACT201,Intro to Financial Accounting,3,B+,Summer2020
MKT202,Introduction to Marketing,3,B-,Fall2020
MIS207,Management Information Systems,3,B+,Fall2020
MGT212,Principles of Management,3,B+,Fall2020
LAW200,Legal Environment of Business,3,B,Spring2021
BUS251,Business Communication,3,A-,Spring2021
ACT202,Intro to Managerial Accounting,3,C+,Spring2021
CSE331,Microprocessor Interfacing,3,W,Summer2021
ENG103,Intermediate Composition,3,A-,Summer2021
MAT116,Pre-Calculus,3,C+,Summer2021
CSE231L,Digital Logic Design Lab,1,F,Summer2021
ENG105,Advanced Composition,3,C-,Fall2021
BIO103L,Biology I Lab,1,C-,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,B,Fall2021
EEE111,Analog Electronics I,3,B,Fall2021
EEE111L,Analog Electronics I Lab,1,A-,Fall2021
CSE215L,Programming Language II Lab,1,F,Fall2021
EEE141L,Electrical Circuits I Lab,1,B-,Spring2022
CSE115L,Programming Language I Lab,1,W,Spring2022
CHE101,Chemistry I,3,A-,Spring2022
CHE101L,Chemistry I Lab,1,B,Spring2022
CSE327,Software Engineering,3,B,Spring2022
MAT120,Calculus I,3,B,Summer2022
CSE145,Introduction to Artificial Intelligence,3,C+,Summer2022
PHY108L,Physics II Lab,1,B,Summer2022
PHY107,Physics I,3,B,Fall2022
PHY107L,Physics I Lab,1,C+,Fall2022
CSE115L,Programming Language I Lab,1,C,Fall2022
MAT130,Calculus II,3,D+,Fall2022
CSE425,Concepts of Programming Languages,3,B-,Fall2022
