course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Fall2019
MAT116,Pre-Calculus,3,C-,Fall2019
CSE311L,Database Management Systems Lab,1,B,Fall2019
HIS102,World Civilization,3,C+,Fall2019
CSE173,Discrete Mathematics,3,C+,Spring2020
MAT120,Calculus I,3,C+,Spring2020
CHE101L,Chemistry I Lab,1,D,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,C-,Spring2020
CSE215,Programming Language II,3,B-,Summer2020
CSE215L,Programming Language II Lab,1,C,Summer2020
MAT130,Calculus II,3,C,Summer2020
ECO104,Intro to Macroeconomics,3,D,Summer2020
CSE225,Data Structures & Algorithms,3,B-,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,F,Fall2020
MAT250,Calculus III,3,C-,Fall2020
BIO103L,Biology I Lab,1,C-,Fall2020
CSE231,Digital Logic Design,3,D,Spring2021
CSE231L,Digital Logic Design Lab,1,B,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,F,Spring2021
ENV203,Environmental Studies,3,C,Spring2021
EEE452,Engineering Economics,3,C-,Spring2021
CSE332,Computer Organization & Architecture,3,D+,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,C-,Summer2021
CSE299,Junior Design Project,1,C-,Fall2021
CSE311,Database Management Systems,3,B,Fall2021
BIO103,Biology I,3,C,Fall2021
CSE323,Operating Systems Design,3,D,Spring2022
CSE327,Software Engineering,3,B-,Spring2022
CSE115L,Programming Language I Lab,1,D+,Spring2022
CSE331,Microprocessor Interfacing,3,C-,Summer2022
CSE373,Design & Analysis of Algorithms,3,C-,Summer2022
EEE111L,Analog Electronics I Lab,1,B-,Summer2022
CSE425,Concepts of Programming Languages,3,B-,Fall2022
EEE141,Electrical Circuits I,3,D,Fall2022
EEE141L,Electrical Circuits I Lab,1,D+,Fall2022
