course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,F,Summer2020
CSE115,Programming Language I,3,D,Summer2020
CSE115L,Programming Language I Lab,1,B,Summer2020
ANT101,Anthropology,3,C,Summer2020
CSE173,Discrete Mathematics,3,B,Fall2020
MAT120,Calculus I,3,C-,Fall2020
EEE141L,Electrical Circuits I Lab,1,B-,Fall2020
CSE231L,Digital Logic Design Lab,1,B+,Fall2020
CSE299,Junior Design Project,1,D,Fall2020
CSE215,Programming Language II,3,B,Spring2021
CSE215L,Programming Language II Lab,1,B+,Spring2021
MAT130,Calculus II,3,D+,Spring2021
ECO101,Intro to Microeconomics,3,D,Spring2021
BIO103L,Biology I Lab,1,C-,Spring2021
CSE101,Introduction to Python Programming,3,C+,Spring2021
CSE225,Data Structures & Algorithms,3,C+,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,C,Summer2021
MAT250,Calculus III,3,B,Summer2021
CSE331,Microprocessor Interfacing,3,A-,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,D+,Summer2021
CSE231,Digital Logic Design,3,C+,Fall2021
CSE311,Database Management Systems,3,D,Fall2021
CSE311L,Database Management Systems Lab,1,B+,Fall2021
ENG103,Intermediate Composition,3,C,Fall2021
CSE373,Design & Analysis of Algorithms,3,D+,Fall2021
CSE332,Computer Organization & Architecture,3,F,Spring2022
CSE327,Software Engineering,3,D,Spring2022
EEE111L,Analog Electronics I Lab,1,A,Spring2022
MAT350,Complex Variables,3,B+,Spring2022
PHI104,Introduction to Ethics,3,C-,Spring2022
CSE332,Computer Organization & Architecture,3,C,Summer2022
CSE425,Concepts of Programming Languages,3,C,Summer2022
ENG105,Advanced Composition,3,B,Summer2022
CSE323,Operating Systems Design,3,B+,Fall2022
EEE141,Electrical Circuits I,3,C+,Fall2022
HIS201,Modern History,3,C,Fall2022
EEE111,Analog Electronics I,3,B-,Fall2022
MAT125,Linear Algebra,3,B,Spring2023
MAT361,Discrete Mathematics II,3,A-,Spring2023
PHI201,Logic,3,A-,Spring2023
SOC201,Social Theory,3,B-,Spring2023
CSE445,Computer Vision,3,C+,Spring2023
CSE499A,Senior Capstone Design I,2,A,Summer2023
PHY107,Physics I,3,C-,Summer2023
PHY107L,Physics I Lab,1,A,Summer2023
BIO103,Biology I,3,D,Summer2023
PHY108,Physics II,3,C+,Fall2023
PHY108L,Physics II Lab,1,F,Fall2023
PHY108L,Physics II Lab,1,C-,Fall2023
CSE423,Data Mining,3,B+,Fall2023
CHE101,Chemistry I,3,B+,Spring2024
CHE101L,Chemistry I Lab,1,A-,Spring2024
CHE101L,Chemistry I Lab,1,A,Spring2024
CSE499B,Senior Capstone Design II,2,W,Spring2024
CSE421,Machine Learning,3,A-,Spring2024
CEE110,Engineering Drawing,1,C,Summer2024
ENG111,Public Speaking,3,B+,Summer2024
POL104,Political Science,3,D+,Summer2024
