course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,D,Summer2020
MIS107,Introduction to Computers,3,C-,Summer2020
INB372,International Business,3,D,Summer2020
MKT202,Introduction to Marketing,3,D+,Summer2020
BUS251,Business Communication,3,D,Summer2020
LAW200,Legal Environment of Business,3,D+,Fall2020
ECO101,Intro to Microeconomics,3,D,Fall2020
MGT368,Entrepreneurship,3,C-,Fall2020
ACT202,Intro to Managerial Accounting,3,D+,Fall2020
MIS207,Management Information Systems,3,F,Fall2020
ECO104,Intro to Macroeconomics,3,D+,Spring2021
MGT212,Principles of Management,3,C-,Spring2021
MIS207,Management Information Systems,3,D+,Spring2021
CHN101,Chinese Language,3,C-,Summer2021
POL101,Intro to Political Science,3,D+,Summer2021
BEN205,Bengali Literature,3,D+,Summer2021
POL104,Political Science,3,C-,Summer2021
PBH101,Public Health,3,D,Fall2021
PBH101L,Public Health Lab,1,D+,Fall2021
GEO205,Geography,3,F,Fall2021
SOC101,Intro to Sociology,3,D+,Fall2021
PHI401,Ethics / Philosophy,3,D,Fall2021
BIO103,Biology I,3,D+,Fall2021
FIN435,Investment Theory,3,D+,Spring2022
FIN433,Financial Markets and Institutions,3,D,Spring2022
HIS205,Modern History,3,F,Spring2022
HIS101,Bangladesh History,3,D+,Spring2022
HIS103,History of South Asia,3,D,Spring2022
FIN464,Derivatives,3,F,Summer2022
FIN470,Insurance and Risk Management,3,D,Summer2022
FIN444,International Financial Management,3,I,Summer2022
FIN440,Corporate Finance,3,D,Summer2022
FIN455,Financial Modelling Using Excel,3,D+,Fall2022
FIN410,Financial Statement Analysis,3,D+,Fall2022
FIN480,Behavioural Finance,3,C-,Fall2022
FIN464,Derivatives,3,C-,Fall2022
FIN444,International Financial Management,3,I,Spring2023
FIN444,International Financial Management,3,I,Summer2023
FIN444,International Financial Management,3,C-,Fall2023
