course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B+,Summer2021
LAW200,Legal Environment of Business,3,B+,Summer2021
MIS107,Introduction to Computers,3,B-,Summer2021
BUS251,Business Communication,3,B,Summer2021
MIS207,Management Information Systems,3,B+,Fall2021
ECO101,Intro to Microeconomics,3,B-,Fall2021
INB372,International Business,3,B-,Fall2021
ENG115,English Literature,3,B,Spring2022
ECO104,Intro to Macroeconomics,3,B,Spring2022
BEN205,Bengali Literature,3,C,Spring2022
MGT368,Entrepreneurship,3,B-,Spring2022
ACT201,Intro to Financial Accounting,3,A,Spring2022
ACT202,Intro to Managerial Accounting,3,C+,Summer2022
POL104,Political Science,3,B+,Summer2022
POL101,Intro to Political Science,3,B+,Summer2022
BIO103,Biology I,3,B,Fall2022
BIO103L,Biology I Lab,1,B+,Fall2022
GEO205,Geography,3,A-,Fall2022
ANT101,Anthropology,3,B,Fall2022
MGT212,Principles of Management,3,B-,Fall2022
MGT321,Organizational Behavior,3,B,Spring2023
HIS101,Bangladesh History,3,B+,Spring2023
HIS103,History of South Asia,3,A,Spring2023
HIS205,Modern History,3,B+,Spring2023
PHI401,Ethics / Philosophy,3,C+,Summer2023
MGT330,Designing Effective Organizations,3,B+,Summer2023
MGT350,Managing Quality,3,C+,Summer2023
MGT490,Project Management,3,A-,Summer2023
