course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Summer2021
CSE115L,Programming Language I Lab,1,D+,Summer2021
MAT116,Pre-Calculus,3,B-,Summer2021
POL104,Political Science,3,C-,Summer2021
CSE173,Discrete Mathematics,3,D+,Fall2021
MAT120,Calculus I,3,C,Fall2021
CSE215,Programming Language II,3,C,Spring2022
CSE215L,Programming Language II Lab,1,C,Spring2022
MAT130,Calculus II,3,C-,Spring2022
CSE225,Data Structures & Algorithms,3,F,Summer2022
MAT250,Calculus III,3,C,Summer2022
CSE225,Data Structures & Algorithms,3,C,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2022
CSE225L,Data Structures & Algorithms Lab,1,C+,Fall2022
