course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,B+,Fall2019
MKT202,Introduction to Marketing,3,A-,Fall2019
MIS107,Introduction to Computers,3,C-,Fall2019
ACT201,Intro to Financial Accounting,3,D,Fall2019
ECO101,Intro to Microeconomics,3,D,Fall2019
MIS207,Management Information Systems,3,B+,Spring2020
BUS251,Business Communication,3,B+,Spring2020
ACT202,Intro to Managerial Accounting,3,C+,Spring2020
INB372,International Business,3,C,Spring2020
MGT212,Principles of Management,3,B,Summer2020
ENG103,Intermediate Composition,3,B,Summer2020
MGT368,Entrepreneurship,3,C,Summer2020
ECO104,Intro to Macroeconomics,3,D+,Fall2020
ENG105,Advanced Composition,3,F,Fall2020
ENG115,English Literature,3,C,Fall2020
PHI401,Ethics / Philosophy,3,B,Spring2021
POL104,Political Science,3,A-,Spring2021
POL101,Intro to Political Science,3,D,Spring2021
GEO205,Geography,3,B-,Summer2021
BIO103,Biology I,3,C+,Summer2021
BIO103L,Biology I Lab,1,D+,Summer2021
SOC101,Intro to Sociology,3,C+,Summer2021
