course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D,Fall2020
CSE115,Programming Language I,3,D,Fall2020
CSE115L,Programming Language I Lab,1,D+,Fall2020
CSE173,Discrete Mathematics,3,D+,Spring2021
MAT130,Calculus II,3,F,Spring2021
CSE226,Fundamentals of Vibe Coding,3,D+,Spring2021
CSE215,Programming Language II,3,F,Summer2021
MAT130,Calculus II,3,F,Summer2021
MAT125,Linear Algebra,3,F,Summer2021
CSE299,Junior Design Project,1,F,Summer2021
CSE215,Programming Language II,3,F,Fall2021
MAT130,Calculus II,3,D+,Fall2021
ENV203,Environmental Studies,3,F,Fall2021
CSE215,Programming Language II,3,F,Spring2022
MAT250,Calculus III,3,C-,Spring2022
CSE215,Programming Language II,3,I,Summer2022
CSE215L,Programming Language II Lab,1,I,Summer2022
CSE327,Software Engineering,3,C-,Summer2022
EEE141,Electrical Circuits I,3,D,Summer2022
CSE215,Programming Language II,3,I,Fall2022
CSE215L,Programming Language II Lab,1,D,Fall2022
ENG105,Advanced Composition,3,D+,Fall2022
CSE215,Programming Language II,3,D,Spring2023
CSE225L,Data Structures & Algorithms Lab,1,D,Spring2023
ECO104,Intro to Macroeconomics,3,D+,Spring2023
