course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Spring2020
CSE115L,Programming Language I Lab,1,A-,Spring2020
MAT116,Pre-Calculus,3,C+,Spring2020
CEE110,Engineering Drawing,1,F,Spring2020
CSE231L,Digital Logic Design Lab,1,C,Spring2020
CSE173,Discrete Mathematics,3,B,Summer2020
MAT120,Calculus I,3,B+,Summer2020
SOC101,Intro to Sociology,3,B,Summer2020
CSE215,Programming Language II,3,B+,Fall2020
CSE215L,Programming Language II Lab,1,B-,Fall2020
MAT130,Calculus II,3,B+,Fall2020
CSE299,Junior Design Project,1,A,Fall2020
CSE225,Data Structures & Algorithms,3,C,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,C-,Spring2021
MAT250,Calculus III,3,D,Spring2021
CSE225L,Data Structures & Algorithms Lab,1,B,Spring2021
