course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,D,Spring2019
MIS107,Introduction to Computers,3,D,Spring2019
ECO101,Intro to Microeconomics,3,D,Spring2019
MKT202,Introduction to Marketing,3,C-,Summer2019
ECO104,Intro to Macroeconomics,3,C-,Fall2019
INB372,International Business,3,W,Spring2020
BUS251,Business Communication,3,F,Spring2020
ACT202,Intro to Managerial Accounting,3,C,Spring2020
BUS251,Business Communication,3,C,Summer2020
MGT212,Principles of Management,3,D+,Fall2020
MIS207,Management Information Systems,3,F,Fall2020
INB372,International Business,3,W,Spring2021
LAW200,Legal Environment of Business,3,D,Spring2021
INB372,International Business,3,C,Summer2021
BEN205,Bengali Literature,3,C,Summer2021
MGT368,Entrepreneurship,3,D,Summer2021
PHI401,Ethics / Philosophy,3,D+,Fall2021
MIS207,Management Information Systems,3,C,Fall2021
PAD201,Public Administration,3,C-,Spring2022
GEO205,Geography,3,W,Summer2022
GEO205,Geography,3,D+,Fall2022
ANT101,Anthropology,3,D,Fall2022
PBH101,Public Health,3,F,Spring2023
BIO103,Biology I,3,C-,Spring2023
BIO103L,Biology I Lab,1,C-,Spring2023
