course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B+,Summer2019
LAW200,Legal Environment of Business,3,A-,Summer2019
MIS107,Introduction to Computers,3,C-,Summer2019
ECO101,Intro to Microeconomics,3,D+,Summer2019
ECO104,Intro to Macroeconomics,3,W,Fall2019
ACT201,Intro to Financial Accounting,3,C-,Fall2019
BUS251,Business Communication,3,B-,Fall2019
ACT202,Intro to Managerial Accounting,3,C,Spring2020
MGT212,Principles of Management,3,B+,Spring2020
INB372,International Business,3,B,Spring2020
MIS207,Management Information Systems,3,C+,Spring2020
PHI401,Ethics / Philosophy,3,A,Spring2020
MGT368,Entrepreneurship,3,A,Summer2020
ENG115,English Literature,3,C+,Summer2020
CHN101,Chinese Language,3,D+,Summer2020
BEN205,Bengali Literature,3,C+,Summer2020
POL101,Intro to Political Science,3,A-,Summer2020
ANT101,Anthropology,3,D,Fall2020
GEO205,Geography,3,B+,Fall2020
ENV107,Environmental Science,3,B,Fall2020
ENV107L,Environmental Science Lab,1,D,Fall2020
PBH101,Public Health,3,C-,Fall2020
SOC101,Intro to Sociology,3,C,Fall2020
HIS101,Bangladesh History,3,C,Spring2021
HIS103,History of South Asia,3,B,Spring2021
MGT321,Organizational Behavior,3,B,Spring2021
HIS102,World Civilization,3,B,Spring2021
MGT410,Entrepreneurship II,3,B+,Summer2021
MGT350,Managing Quality,3,A,Summer2021
HRM370,Managerial Skill Development,3,C+,Summer2021
