course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,F,Summer2019
CSE115,Programming Language I,3,B-,Fall2019
CSE115L,Programming Language I Lab,1,F,Fall2019
MAT116,Pre-Calculus,3,F,Fall2019
CSE173,Discrete Mathematics,3,C,Spring2020
MAT116,Pre-Calculus,3,D+,Spring2020
MAT120,Calculus I,3,F,Summer2020
CSE215,Programming Language II,3,C-,Summer2020
CSE225,Data Structures & Algorithms,3,B,Fall2020
CSE225L,Data Structures & Algorithms Lab,1,C,Fall2020
MAT120,Calculus I,3,D,Spring2021
CSE231,Digital Logic Design,3,C,Spring2021
CSE231L,Digital Logic Design Lab,1,C-,Spring2021
CSE231L,Digital Logic Design Lab,1,C-,Spring2021
CSE332,Computer Organization & Architecture,3,D+,Summer2021
MAT130,Calculus II,3,D+,Summer2021
PHY107,Physics I,3,D,Summer2021
PHY107L,Physics I Lab,1,F,Summer2021
MAT250,Calculus III,3,B-,Fall2021
CSE215L,Programming Language II Lab,1,B-,Spring2022
CSE299,Junior Design Project,1,C,Spring2022
CHE101,Chemistry I,3,C-,Spring2022
CSE311,Database Management Systems,3,C-,Summer2022
CSE311L,Database Management Systems Lab,1,C,Summer2022
CSE323,Operating Systems Design,3,C,Fall2022
CSE327,Software Engineering,3,D+,Fall2022
PHY107L,Physics I Lab,1,D+,Fall2022
CSE331,Microprocessor Interfacing,3,C,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,C+,Spring2023
CSE331L,Microprocessor Interfacing Lab,1,C+,Spring2023
CSE226,Fundamentals of Vibe Coding,3,F,Spring2023
