course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,B,Spring2021
LAW200,Legal Environment of Business,3,B-,Spring2021
MIS107,Introduction to Computers,3,A-,Spring2021
MKT202,Introduction to Marketing,3,C+,Spring2021
BUS251,Business Communication,3,C-,Spring2021
ENG103,Intermediate Composition,3,A-,Summer2021
ECO104,Intro to Macroeconomics,3,W,Summer2021
ACT201,Intro to Financial Accounting,3,A-,Summer2021
INB372,International Business,3,A-,Summer2021
MIS207,Management Information Systems,3,A-,Fall2021
ENG105,Advanced Composition,3,B,Fall2021
ACT202,Intro to Managerial Accounting,3,C-,Fall2021
MGT212,Principles of Management,3,B,Fall2021
ECO104,Intro to Macroeconomics,3,A-,Spring2022
CHN101,Chinese Language,3,A-,Spring2022
BEN205,Bengali Literature,3,C+,Spring2022
ENG115,English Literature,3,D,Spring2022
POL101,Intro to Political Science,3,B+,Summer2022
PAD201,Public Administration,3,A,Summer2022
MGT368,Entrepreneurship,3,C,Summer2022
SOC101,Intro to Sociology,3,A,Summer2022
ENV107,Environmental Science,3,C,Fall2022
ENV107L,Environmental Science Lab,1,C-,Fall2022
PHY107,Physics I,3,F,Fall2022
PHI401,Ethics / Philosophy,3,C-,Fall2022
BIO103,Biology I,3,D,Fall2022
BIO103L,Biology I Lab,1,C+,Fall2022
CHE101,Chemistry I,3,F,Fall2022
ECO201,Intermediate Microeconomics,3,C,Spring2023
ECO348,Mathematical Economics,3,D+,Spring2023
HIS102,World Civilization,3,B-,Spring2023
ECO204,Intermediate Macroeconomics,3,F,Spring2023
HIS101,Bangladesh History,3,B-,Spring2023
