course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,D+,Fall2019
ACT201,Intro to Financial Accounting,3,D+,Fall2019
MKT202,Introduction to Marketing,3,F,Spring2020
MIS107,Introduction to Computers,3,C,Summer2020
ECO104,Intro to Macroeconomics,3,D,Summer2020
BUS251,Business Communication,3,D+,Summer2020
LAW200,Legal Environment of Business,3,D+,Fall2020
MKT202,Introduction to Marketing,3,C,Fall2020
INB372,International Business,3,D+,Spring2021
MIS207,Management Information Systems,3,C,Summer2021
ACT202,Intro to Managerial Accounting,3,C-,Fall2021
MGT212,Principles of Management,3,C-,Fall2021
PHI401,Ethics / Philosophy,3,C,Fall2021
ENG115,English Literature,3,D,Spring2022
MGT368,Entrepreneurship,3,B-,Spring2022
POL101,Intro to Political Science,3,C+,Summer2022
POL104,Political Science,3,B,Summer2022
SOC101,Intro to Sociology,3,C-,Fall2022
BIO103,Biology I,3,C-,Fall2022
BIO103L,Biology I Lab,1,C+,Fall2022
ENV107,Environmental Science,3,B,Fall2022
ACT310,Intermediate Accounting I,3,C,Spring2023
HIS101,Bangladesh History,3,B-,Spring2023
HIS205,Modern History,3,C,Spring2023
ACT370,Taxation,3,F,Summer2023
