course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,A,Fall2020
ECO101,Intro to Microeconomics,3,A,Fall2020
ENG103,Intermediate Composition,3,C-,Fall2020
ACT201,Intro to Financial Accounting,3,D,Fall2020
ACT202,Intro to Managerial Accounting,3,B+,Spring2021
BUS251,Business Communication,3,B+,Spring2021
MKT202,Introduction to Marketing,3,W,Spring2021
LAW200,Legal Environment of Business,3,B-,Summer2021
MKT202,Introduction to Marketing,3,D+,Summer2021
MIS207,Management Information Systems,3,C+,Summer2021
MGT368,Entrepreneurship,3,C-,Fall2021
MGT212,Principles of Management,3,C+,Fall2021
ENG105,Advanced Composition,3,B+,Fall2021
INB372,International Business,3,A,Spring2022
BEN205,Bengali Literature,3,B,Spring2022
ECO104,Intro to Macroeconomics,3,B,Spring2022
POL101,Intro to Political Science,3,A-,Summer2022
POL104,Political Science,3,D+,Summer2022
PHI401,Ethics / Philosophy,3,B-,Summer2022
SOC101,Intro to Sociology,3,B,Fall2022
ANT101,Anthropology,3,W,Fall2022
BIO103,Biology I,3,C,Fall2022
BIO103L,Biology I Lab,1,W,Fall2022
PBH101,Public Health,3,B+,Fall2022
PBH101L,Public Health Lab,1,A,Fall2022
