course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,F,Spring2023
MKT202,Introduction to Marketing,3,D,Spring2023
ENG103,Intermediate Composition,3,D,Spring2023
ECO101,Intro to Microeconomics,3,I,Spring2023
BUS251,Business Communication,3,C-,Summer2023
ACT201,Intro to Financial Accounting,3,C-,Summer2023
MIS207,Management Information Systems,3,C-,Fall2023
MIS107,Introduction to Computers,3,D,Fall2023
ECO101,Intro to Microeconomics,3,D,Fall2023
INB372,International Business,3,D,Fall2023
LAW200,Legal Environment of Business,3,D,Spring2024
MGT368,Entrepreneurship,3,D,Spring2024
ENG105,Advanced Composition,3,F,Spring2024
ACT202,Intro to Managerial Accounting,3,F,Spring2024
ENG105,Advanced Composition,3,D,Summer2024
ACT202,Intro to Managerial Accounting,3,F,Summer2024
MGT212,Principles of Management,3,F,Summer2024
PHI401,Ethics / Philosophy,3,F,Fall2024
MGT212,Principles of Management,3,I,Fall2024
