course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,B,Fall2020
MGT212,Principles of Management,3,B+,Fall2020
INB372,International Business,3,A-,Fall2020
MGT368,Entrepreneurship,3,B-,Fall2020
BUS251,Business Communication,3,B+,Fall2020
MKT202,Introduction to Marketing,3,B+,Spring2021
ACT202,Intro to Managerial Accounting,3,B+,Spring2021
ECO101,Intro to Microeconomics,3,B+,Spring2021
MIS107,Introduction to Computers,3,C+,Spring2021
LAW200,Legal Environment of Business,3,B-,Spring2021
PHI401,Ethics / Philosophy,3,B+,Summer2021
ECO104,Intro to Macroeconomics,3,A-,Summer2021
MIS207,Management Information Systems,3,A-,Summer2021
BIO103,Biology I,3,B,Spring2022
BIO103L,Biology I Lab,1,B,Spring2022
ENG103,Intermediate Composition,3,B-,Spring2022
CSE231L,Digital Logic Design Lab,1,C+,Spring2022
HIS101,Bangladesh History,3,C,Spring2022
CSE327,Software Engineering,3,A,Summer2022
CSE226,Fundamentals of Vibe Coding,3,C,Summer2022
HIS102,World Civilization,3,B-,Summer2022
EEE111L,Analog Electronics I Lab,1,C+,Summer2022
CSE215L,Programming Language II Lab,1,C,Fall2022
EEE141L,Electrical Circuits I Lab,1,A,Fall2022
CSE115,Programming Language I,3,B,Fall2022
CSE115L,Programming Language I Lab,1,B+,Fall2022
CSE299,Junior Design Project,1,W,Fall2022
CSE311L,Database Management Systems Lab,1,C,Fall2022
CSE331L,Microprocessor Interfacing Lab,1,D+,Spring2023
CSE173,Discrete Mathematics,3,C+,Spring2023
CSE145,Introduction to Artificial Intelligence,3,C,Spring2023
CHE101L,Chemistry I Lab,1,B,Spring2023
