course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C-,Spring2021
CSE115,Programming Language I,3,C+,Spring2021
CSE115L,Programming Language I Lab,1,B+,Spring2021
EEE141L,Electrical Circuits I Lab,1,B,Spring2021
PHI104,Introduction to Ethics,3,C,Spring2021
CSE173,Discrete Mathematics,3,B+,Summer2021
MAT130,Calculus II,3,A-,Summer2021
CSE226,Fundamentals of Vibe Coding,3,A-,Summer2021
CSE101,Introduction to Python Programming,3,B-,Summer2021
ENG111,Public Speaking,3,B-,Summer2021
CHE101L,Chemistry I Lab,1,B-,Summer2021
CSE215,Programming Language II,3,B+,Fall2021
CSE215L,Programming Language II Lab,1,B+,Fall2021
MAT250,Calculus III,3,A-,Fall2021
CSE231L,Digital Logic Design Lab,1,A-,Fall2021
BIO103L,Biology I Lab,1,A,Fall2021
CSE331,Microprocessor Interfacing,3,B+,Fall2021
CSE331L,Microprocessor Interfacing Lab,1,B+,Fall2021
CSE225,Data Structures & Algorithms,3,B-,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,B-,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,A-,Spring2022
CEE110,Engineering Drawing,1,B,Spring2022
PHY107L,Physics I Lab,1,B,Spring2022
MAT350,Complex Variables,3,C+,Spring2022
CSE231,Digital Logic Design,3,A,Summer2022
CSE299,Junior Design Project,1,A-,Summer2022
CSE373,Design & Analysis of Algorithms,3,B-,Summer2022
HIS101,Bangladesh History,3,A,Summer2022
CHE101,Chemistry I,3,A-,Summer2022
CSE332,Computer Organization & Architecture,3,B+,Fall2022
CSE311,Database Management Systems,3,C+,Fall2022
CSE311L,Database Management Systems Lab,1,B+,Fall2022
CSE421,Machine Learning,3,A-,Fall2022
CSE423,Data Mining,3,B,Fall2022
HIS102,World Civilization,3,C,Fall2022
