course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C-,Summer2022
ECO101,Intro to Microeconomics,3,D,Summer2022
ENG103,Intermediate Composition,3,C,Summer2022
BUS251,Business Communication,3,D,Fall2022
ECO104,Intro to Macroeconomics,3,F,Fall2022
LAW200,Legal Environment of Business,3,F,Fall2022
INB372,International Business,3,D+,Fall2022
ACT201,Intro to Financial Accounting,3,C-,Fall2022
LAW200,Legal Environment of Business,3,D+,Spring2023
ACT202,Intro to Managerial Accounting,3,D,Spring2023
MIS207,Management Information Systems,3,D,Spring2023
ENG105,Advanced Composition,3,F,Summer2023
MGT212,Principles of Management,3,D,Summer2023
MGT368,Entrepreneurship,3,C-,Summer2023
MIS107,Introduction to Computers,3,D,Summer2023
ECO104,Intro to Macroeconomics,3,F,Fall2023
BEN205,Bengali Literature,3,F,Fall2023
CHN101,Chinese Language,3,C-,Fall2023
ENG105,Advanced Composition,3,C,Fall2023
GEO205,Geography,3,C-,Spring2024
ECO104,Intro to Macroeconomics,3,D+,Spring2024
PHI401,Ethics / Philosophy,3,F,Spring2024
SOC101,Intro to Sociology,3,F,Spring2024
PAD201,Public Administration,3,W,Spring2024
BIO103,Biology I,3,C,Summer2024
BIO103L,Biology I Lab,1,D+,Summer2024
POL101,Intro to Political Science,3,C-,Summer2024
POL104,Political Science,3,D,Summer2024
