course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,D,Spring2019
MAT116,Pre-Calculus,3,I,Spring2019
CSE173,Discrete Mathematics,3,F,Summer2019
MAT116,Pre-Calculus,3,I,Summer2019
CSE173,Discrete Mathematics,3,D+,Fall2019
MAT116,Pre-Calculus,3,F,Fall2019
CSE215,Programming Language II,3,I,Spring2020
MAT116,Pre-Calculus,3,C-,Spring2020
CSE215L,Programming Language II Lab,1,D,Spring2020
MAT120,Calculus I,3,F,Summer2020
CSE215,Programming Language II,3,F,Summer2020
ENG103,Intermediate Composition,3,F,Summer2020
MAT120,Calculus I,3,I,Fall2020
MAT120,Calculus I,3,D+,Spring2021
CSE215,Programming Language II,3,F,Spring2021
CSE215,Programming Language II,3,D+,Summer2021
CSE225,Data Structures & Algorithms,3,D,Fall2021
CSE225L,Data Structures & Algorithms Lab,1,C-,Fall2021
MAT130,Calculus II,3,F,Fall2021
CSE231,Digital Logic Design,3,D,Spring2022
CSE332,Computer Organization & Architecture,3,D,Summer2022
MAT130,Calculus II,3,D,Summer2022
CSE231L,Digital Logic Design Lab,1,D+,Summer2022
MAT250,Calculus III,3,C-,Fall2022
CSE299,Junior Design Project,1,F,Spring2023
CSE299,Junior Design Project,1,D+,Summer2023
CSE311,Database Management Systems,3,C-,Fall2023
CSE311L,Database Management Systems Lab,1,F,Fall2023
CSE311L,Database Management Systems Lab,1,D+,Fall2023
CSE323,Operating Systems Design,3,D+,Spring2024
