course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,A-,Summer2019
MKT202,Introduction to Marketing,3,C-,Summer2019
ENG103,Intermediate Composition,3,A-,Summer2019
ACT201,Intro to Financial Accounting,3,A,Summer2019
MIS107,Introduction to Computers,3,B,Fall2019
ACT202,Intro to Managerial Accounting,3,W,Fall2019
ECO104,Intro to Macroeconomics,3,B+,Fall2019
INB372,International Business,3,B,Spring2020
ACT202,Intro to Managerial Accounting,3,A-,Spring2020
MIS207,Management Information Systems,3,A,Spring2020
BUS251,Business Communication,3,A,Spring2020
MGT368,Entrepreneurship,3,C-,Summer2020
BEN205,Bengali Literature,3,C+,Summer2020
LAW200,Legal Environment of Business,3,C,Summer2020
ENG105,Advanced Composition,3,B-,Summer2020
PHI401,Ethics / Philosophy,3,C,Summer2020
PAD201,Public Administration,3,C,Fall2020
SOC101,Intro to Sociology,3,B+,Fall2020
MGT212,Principles of Management,3,D+,Fall2020
BIO103,Biology I,3,D,Spring2021
BIO103L,Biology I Lab,1,D+,Spring2021
PHY107,Physics I,3,D,Spring2021
ENV107,Environmental Science,3,B,Spring2021
ENV107L,Environmental Science Lab,1,C,Spring2021
PSY101,Intro to Psychology,3,A-,Spring2021
PSY101L,Psychology Lab,1,A,Spring2021
HIS102,World Civilization,3,C-,Summer2021
HIS101,Bangladesh History,3,D,Summer2021
HIS205,Modern History,3,C,Summer2021
ECO301,Monetary Economics,3,A-,Fall2021
ECO328,Econometrics,3,C+,Fall2021
ECO244,Economic Development,3,B-,Fall2021
ECO204,Intermediate Macroeconomics,3,A-,Fall2021
ECO201,Intermediate Microeconomics,3,B+,Fall2021
ECO317,Public Economics,3,C+,Spring2022
ECO415,Public Finance,3,C,Spring2022
ECO348,Mathematical Economics,3,C-,Spring2022
ECO304,International Economics,3,B,Spring2022
ECO460,International Trade,3,D,Summer2022
ECO450,Game Theory,3,C+,Summer2022
ECO410,Development Economics,3,B+,Summer2022
ECO441,Labor Economics,3,B-,Summer2022
ECO354,Advanced Microeconomics,3,B+,Fall2022
BUS498,Internship,4,A,Fall2023
