course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,B+,Fall2022
CSE115L,Programming Language I Lab,1,C+,Fall2022
MAT116,Pre-Calculus,3,A,Fall2022
ENG105,Advanced Composition,3,B+,Fall2022
PHY107L,Physics I Lab,1,B-,Fall2022
CSE101,Introduction to Python Programming,3,B,Fall2022
CSE173,Discrete Mathematics,3,B+,Spring2023
MAT120,Calculus I,3,A-,Spring2023
ENV203,Environmental Studies,3,A,Spring2023
CSE425,Concepts of Programming Languages,3,A,Spring2023
ECO104,Intro to Macroeconomics,3,A-,Spring2023
HIS101,Bangladesh History,3,A,Spring2023
CSE215,Programming Language II,3,B,Summer2023
CSE215L,Programming Language II Lab,1,A-,Summer2023
MAT130,Calculus II,3,A,Summer2023
CSE311L,Database Management Systems Lab,1,B+,Summer2023
EEE141L,Electrical Circuits I Lab,1,A-,Summer2023
CSE145,Introduction to Artificial Intelligence,3,A,Summer2023
MAT361,Discrete Mathematics II,3,A-,Summer2023
CSE225,Data Structures & Algorithms,3,A-,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,A,Fall2023
MAT250,Calculus III,3,A,Fall2023
POL104,Political Science,3,B-,Fall2023
MAT125,Linear Algebra,3,A,Fall2023
EEE111,Analog Electronics I,3,B,Fall2023
EEE111L,Analog Electronics I Lab,1,B-,Fall2023
CSE231,Digital Logic Design,3,A,Spring2024
CSE231L,Digital Logic Design Lab,1,A-,Spring2024
CSE231L,Digital Logic Design Lab,1,B+,Spring2024
PHY108L,Physics II Lab,1,A,Spring2024
CHE101L,Chemistry I Lab,1,A,Spring2024
CSE471,Compiler Design,3,A-,Spring2024
CSE226,Fundamentals of Vibe Coding,3,A-,Spring2024
CSE332,Computer Organization & Architecture,3,A,Summer2024
CSE299,Junior Design Project,1,B-,Summer2024
EEE141,Electrical Circuits I,3,B+,Summer2024
CSE421,Machine Learning,3,A,Summer2024
SOC201,Social Theory,3,B-,Summer2024
