course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A,Fall2020
CSE115L,Programming Language I Lab,1,A-,Fall2020
MAT116,Pre-Calculus,3,C,Fall2020
ECO104,Intro to Macroeconomics,3,B,Fall2020
PHY108,Physics II,3,B+,Fall2020
PHY108L,Physics II Lab,1,A-,Fall2020
CSE173,Discrete Mathematics,3,B,Spring2021
MAT120,Calculus I,3,B-,Spring2021
HIS102,World Civilization,3,C+,Spring2021
CSE299,Junior Design Project,1,A-,Spring2021
CSE215L,Programming Language II Lab,1,B-,Spring2021
CSE215,Programming Language II,3,A,Summer2021
MAT130,Calculus II,3,A,Summer2021
CHE101,Chemistry I,3,C,Summer2021
CHE101L,Chemistry I Lab,1,B,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,B,Summer2021
CSE225L,Data Structures & Algorithms Lab,1,C+,Summer2021
CSE225,Data Structures & Algorithms,3,B,Fall2021
MAT250,Calculus III,3,A-,Fall2021
PHY107L,Physics I Lab,1,A-,Fall2021
PHY107,Physics I,3,C+,Fall2021
PHY107L,Physics I Lab,1,A-,Fall2021
MAT125,Linear Algebra,3,C,Fall2021
CSE231,Digital Logic Design,3,B,Spring2022
CSE231L,Digital Logic Design Lab,1,A-,Spring2022
CSE231L,Digital Logic Design Lab,1,C-,Spring2022
CSE373,Design & Analysis of Algorithms,3,B,Spring2022
