course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,C,Summer2020
ENG103,Intermediate Composition,3,B,Summer2020
ACT201,Intro to Financial Accounting,3,C-,Summer2020
ECO101,Intro to Microeconomics,3,D,Fall2020
LAW200,Legal Environment of Business,3,C,Fall2020
INB372,International Business,3,F,Fall2020
BUS251,Business Communication,3,F,Fall2020
MIS107,Introduction to Computers,3,B-,Fall2020
INB372,International Business,3,C+,Spring2021
ECO104,Intro to Macroeconomics,3,C,Spring2021
MIS207,Management Information Systems,3,C-,Spring2021
ACT202,Intro to Managerial Accounting,3,D,Summer2021
MGT212,Principles of Management,3,C+,Summer2021
BUS251,Business Communication,3,C,Summer2021
MGT368,Entrepreneurship,3,C,Fall2021
PHI401,Ethics / Philosophy,3,D+,Fall2021
BEN205,Bengali Literature,3,D+,Fall2021
SOC101,Intro to Sociology,3,D+,Spring2022
ENG105,Advanced Composition,3,C,Spring2022
GEO205,Geography,3,D+,Spring2022
PAD201,Public Administration,3,C-,Spring2022
PHY107,Physics I,3,C,Summer2022
PHY107L,Physics I Lab,1,D+,Summer2022
ENV107,Environmental Science,3,F,Summer2022
HIS101,Bangladesh History,3,C,Summer2022
PSY101,Intro to Psychology,3,D,Summer2022
PSY101L,Psychology Lab,1,C-,Summer2022
BIO103,Biology I,3,C+,Summer2022
BIO103L,Biology I Lab,1,D+,Summer2022
HRM360,Planning and Staffing,3,C,Fall2022
HIS102,World Civilization,3,C-,Fall2022
HIS103,History of South Asia,3,C,Fall2022
HRM450,Industrial Relations,3,D,Spring2023
HRM380,Compensation Theory and Practice,3,B-,Spring2023
HRM470,Negotiations,3,D,Spring2023
HRM370,Managerial Skill Development,3,D+,Spring2023
HRM340,Training and Development,3,D,Spring2023
