course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,B+,Spring2021
MKT202,Introduction to Marketing,3,A,Spring2021
BUS251,Business Communication,3,B+,Spring2021
ACT201,Intro to Financial Accounting,3,B+,Spring2021
MGT368,Entrepreneurship,3,B,Summer2021
MIS207,Management Information Systems,3,B+,Summer2021
MGT212,Principles of Management,3,A-,Summer2021
MIS107,Introduction to Computers,3,C-,Summer2021
INB372,International Business,3,B+,Summer2021
PHI401,Ethics / Philosophy,3,B-,Fall2021
ACT202,Intro to Managerial Accounting,3,B-,Fall2021
ENG115,English Literature,3,C-,Fall2021
GEO205,Geography,3,B,Spring2022
SOC101,Intro to Sociology,3,B,Spring2022
POL104,Political Science,3,B+,Spring2022
PAD201,Public Administration,3,B+,Spring2022
BIO103,Biology I,3,B-,Summer2022
BIO103L,Biology I Lab,1,B,Summer2022
PSY101,Intro to Psychology,3,C+,Summer2022
PSY101L,Psychology Lab,1,B+,Summer2022
PHY107,Physics I,3,A-,Summer2022
PHY107L,Physics I Lab,1,B-,Summer2022
ECO101,Intro to Microeconomics,3,A-,Summer2022
HIS205,Modern History,3,A-,Fall2022
HIS101,Bangladesh History,3,C+,Fall2022
HIS102,World Civilization,3,B,Fall2022
FIN433,Financial Markets and Institutions,3,A-,Fall2022
ECO104,Intro to Macroeconomics,3,B-,Spring2023
FIN464,Derivatives,3,B-,Spring2023
FIN435,Investment Theory,3,B-,Spring2023
FIN455,Financial Modelling Using Excel,3,B-,Spring2023
FIN444,International Financial Management,3,B,Summer2023
FIN480,Behavioural Finance,3,A-,Summer2023
FIN470,Insurance and Risk Management,3,B,Summer2023
FIN410,Financial Statement Analysis,3,B+,Fall2023
FIN440,Corporate Finance,3,A-,Fall2023
BUS498,Internship,4,C,Fall2023
