course_code,course_name,credits,grade,semester
PHY108L,Physics II Lab,1,B+,Fall2019
MAT116,Pre-Calculus,3,B-,Fall2019
CSE226,Fundamentals of Vibe Coding,3,B+,Fall2019
PHY108,Physics II,3,B+,Fall2019
PHY108L,Physics II Lab,1,B-,Fall2019
BIO103L,Biology I Lab,1,A,Fall2019
ENG111,Public Speaking,3,C,Spring2020
CSE331,Microprocessor Interfacing,3,B,Spring2020
CSE331L,Microprocessor Interfacing Lab,1,A,Spring2020
MAT120,Calculus I,3,B-,Spring2020
PHY107L,Physics I Lab,1,B-,Spring2020
EEE111L,Analog Electronics I Lab,1,B-,Summer2020
CSE311L,Database Management Systems Lab,1,B+,Summer2020
CSE115L,Programming Language I Lab,1,C+,Summer2020
CSE145,Introduction to Artificial Intelligence,3,B-,Summer2020
MIS410,Systems Design,3,B+,Fall2020
MIS320,IT for Managers,3,C,Fall2020
MIS499,Special Topics in MIS,3,C,Fall2020
PHI401,Ethics / Philosophy,3,B+,Fall2020
MIS210,Computer Programming,3,C-,Fall2020
MGT368,Entrepreneurship,3,A-,Spring2021
MIS330,Database Systems,3,B+,Spring2021
BUS251,Business Communication,3,W,Spring2021
MIS207,Management Information Systems,3,C+,Summer2021
MIS450,IS Security,3,C-,Summer2021
ACT201,Intro to Financial Accounting,3,A,Summer2021
MIS107,Introduction to Computers,3,B,Fall2021
MIS470,IT Project Management,3,C+,Fall2021
MKT202,Introduction to Marketing,3,D,Fall2021
MGT490,Project Management,3,D,Spring2022
ACT202,Intro to Managerial Accounting,3,C,Spring2022
BUS251,Business Communication,3,A,Spring2022
ECO101,Intro to Microeconomics,3,C,Spring2022
INB372,International Business,3,D+,Spring2022
MIS310,Systems Analysis,3,C+,Summer2022
LAW200,Legal Environment of Business,3,C,Summer2022
MGT212,Principles of Management,3,B,Summer2022
ECO104,Intro to Macroeconomics,3,C+,Fall2022
