course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,C+,Summer2020
ACT201,Intro to Financial Accounting,3,A,Summer2020
INB372,International Business,3,C,Summer2020
BUS251,Business Communication,3,B,Summer2020
MIS207,Management Information Systems,3,B+,Summer2020
LAW200,Legal Environment of Business,3,A-,Summer2020
MKT202,Introduction to Marketing,3,B+,Fall2020
MGT212,Principles of Management,3,B,Fall2020
ECO104,Intro to Macroeconomics,3,B,Fall2020
ACT202,Intro to Managerial Accounting,3,A-,Fall2020
MIS107,Introduction to Computers,3,C+,Fall2020
MGT368,Entrepreneurship,3,C+,Fall2020
PHI401,Ethics / Philosophy,3,B,Spring2021
PAD201,Public Administration,3,B,Spring2021
CHN101,Chinese Language,3,B,Spring2021
ENG115,English Literature,3,B+,Spring2021
BEN205,Bengali Literature,3,B,Spring2021
ANT101,Anthropology,3,A-,Summer2021
BIO103,Biology I,3,C+,Summer2021
BIO103L,Biology I Lab,1,B+,Summer2021
SOC101,Intro to Sociology,3,B,Summer2021
GEO205,Geography,3,B+,Summer2021
HIS102,World Civilization,3,B+,Fall2021
SCM320,Procurement and Inventory,3,B+,Fall2021
SCM310,Supply Chain Management,3,B,Fall2021
HIS205,Modern History,3,B-,Fall2021
SCM450,Supply Chain Analytics,3,A-,Spring2022
MGT460,Logistics Management,3,B-,Spring2022
MGT360,Global Supply Chain,3,A-,Spring2022
MGT390,Warehouse Management,3,A-,Spring2022
MGT490,Project Management,3,B+,Spring2022
MGT470,Quality Management,3,A,Spring2022
