course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,A-,Fall2020
CSE115L,Programming Language I Lab,1,B+,Fall2020
MAT116,Pre-Calculus,3,B+,Fall2020
ENV203,Environmental Studies,3,A-,Fall2020
HIS101,Bangladesh History,3,B,Fall2020
CSE173,Discrete Mathematics,3,A,Spring2021
MAT120,Calculus I,3,A,Spring2021
PHI104,Introduction to Ethics,3,A-,Spring2021
CSE327,Software Engineering,3,A,Spring2021
CSE215,Programming Language II,3,B-,Summer2021
CSE215L,Programming Language II Lab,1,A-,Summer2021
MAT130,Calculus II,3,A-,Summer2021
ENG105,Advanced Composition,3,A-,Summer2021
BIO103L,Biology I Lab,1,A,Summer2021
CSE225,Data Structures & Algorithms,3,A-,Fall2021
MAT250,Calculus III,3,B+,Fall2021
EEE141,Electrical Circuits I,3,A,Fall2021
CSE226,Fundamentals of Vibe Coding,3,A,Fall2021
