course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,B,Summer2020
MKT202,Introduction to Marketing,3,F,Summer2020
LAW200,Legal Environment of Business,3,D+,Summer2020
ACT201,Intro to Financial Accounting,3,C+,Summer2020
ACT202,Intro to Managerial Accounting,3,C,Fall2020
ECO101,Intro to Microeconomics,3,C-,Fall2020
BUS251,Business Communication,3,C+,Spring2021
MKT202,Introduction to Marketing,3,C+,Spring2021
ECO104,Intro to Macroeconomics,3,C+,Summer2021
MGT212,Principles of Management,3,D+,Summer2021
INB372,International Business,3,F,Summer2021
MIS207,Management Information Systems,3,C,Fall2021
INB372,International Business,3,C,Fall2021
ENG115,English Literature,3,D,Spring2022
CHN101,Chinese Language,3,C+,Spring2022
PHI401,Ethics / Philosophy,3,D,Spring2022
GEO205,Geography,3,C+,Summer2022
PAD201,Public Administration,3,B-,Summer2022
MGT368,Entrepreneurship,3,F,Summer2022
SOC101,Intro to Sociology,3,C,Summer2022
PBH101,Public Health,3,D+,Fall2022
PBH101L,Public Health Lab,1,D+,Fall2022
MGT368,Entrepreneurship,3,C,Fall2022
PSY101,Intro to Psychology,3,C,Fall2022
HIS102,World Civilization,3,C+,Spring2023
HIS205,Modern History,3,B-,Spring2023
HIS101,Bangladesh History,3,C-,Spring2023
HRM360,Planning and Staffing,3,D+,Summer2023
HRM380,Compensation Theory and Practice,3,C,Summer2023
HRM340,Training and Development,3,C-,Summer2023
HRM450,Industrial Relations,3,D+,Fall2023
HRM499,Special Topics in HRM,3,D,Fall2023
HRM470,Negotiations,3,D,Spring2024
HRM370,Managerial Skill Development,3,D+,Spring2024
