course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C-,Spring2019
CSE115,Programming Language I,3,F,Spring2019
PHI104,Introduction to Ethics,3,A,Spring2019
CSE115L,Programming Language I Lab,1,B-,Spring2019
CSE115,Programming Language I,3,B+,Summer2019
MAT130,Calculus II,3,C+,Summer2019
PHY107L,Physics I Lab,1,W,Summer2019
CSE226,Fundamentals of Vibe Coding,3,A-,Summer2019
CSE173,Discrete Mathematics,3,W,Fall2019
MAT250,Calculus III,3,D,Fall2019
PHY107L,Physics I Lab,1,C,Fall2019
