course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C-,Fall2019
CSE115L,Programming Language I Lab,1,C+,Fall2019
MAT116,Pre-Calculus,3,C,Fall2019
CSE331,Microprocessor Interfacing,3,B-,Fall2019
CSE331L,Microprocessor Interfacing Lab,1,B-,Fall2019
CSE311L,Database Management Systems Lab,1,C,Fall2019
HIS101,Bangladesh History,3,B,Fall2019
CSE173,Discrete Mathematics,3,D+,Spring2020
MAT120,Calculus I,3,B-,Spring2020
ANT101,Anthropology,3,C,Spring2020
CSE225L,Data Structures & Algorithms Lab,1,D+,Spring2020
CSE215,Programming Language II,3,C,Summer2020
CSE215L,Programming Language II Lab,1,B-,Summer2020
MAT130,Calculus II,3,B-,Summer2020
HIS102,World Civilization,3,D,Summer2020
PHY107L,Physics I Lab,1,D+,Summer2020
