course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Spring2021
CSE115,Programming Language I,3,D,Spring2021
CSE115L,Programming Language I Lab,1,D+,Spring2021
MAT125,Linear Algebra,3,C+,Spring2021
ENG103,Intermediate Composition,3,C,Spring2021
POL104,Political Science,3,C,Spring2021
CSE173,Discrete Mathematics,3,B-,Summer2021
MAT130,Calculus II,3,C-,Summer2021
PHY108,Physics II,3,D+,Summer2021
PHY108L,Physics II Lab,1,C-,Summer2021
CHE101L,Chemistry I Lab,1,C-,Summer2021
CSE299,Junior Design Project,1,D+,Summer2021
CSE215,Programming Language II,3,B-,Fall2021
MAT250,Calculus III,3,C+,Fall2021
ECO101,Intro to Microeconomics,3,F,Fall2021
BIO103L,Biology I Lab,1,C+,Fall2021
HIS102,World Civilization,3,C-,Fall2021
CSE225,Data Structures & Algorithms,3,C,Spring2022
CSE225L,Data Structures & Algorithms Lab,1,B-,Spring2022
CSE215L,Programming Language II Lab,1,D,Spring2022
GEO205,Geography,3,D,Spring2022
CSE425,Concepts of Programming Languages,3,C-,Spring2022
CSE231,Digital Logic Design,3,D,Summer2022
CSE231L,Digital Logic Design Lab,1,D,Summer2022
CSE231L,Digital Logic Design Lab,1,C+,Summer2022
ENG111,Public Speaking,3,C,Summer2022
PHY107,Physics I,3,C+,Summer2022
PHY107L,Physics I Lab,1,C-,Summer2022
